Frequency[GHz],Transmittance
138.49849849849852,-25.475538809744386
138.62562562562562,-19.485256848849218
138.75275275275274,-27.49316220748376
138.8798798798799,-18.746762734178443
139.00700700700702,-18.930702017256404
139.13413413413417,-20.493859892406366
139.26126126126127,-20.760219764732565
139.38838838838836,-30.022495780973717
139.51551551551552,-19.836018954171184
139.64264264264264,-20.84616662159077
139.7697697697698,-21.265276580564915
139.89689689689692,-27.030673863081283
140.02402402402402,-24.08003698846101
140.15115115115117,-37.58437358370627
140.27827827827826,-22.4935876882811
140.40540540540542,-24.452442728430643
140.53253253253254,-18.0238423474169
140.65965965965967,-24.40593095666713
140.78678678678682,-20.58224617451979
140.91391391391392,-19.424341407591847
141.04104104104107,-23.498224005298276
141.16816816816817,-17.99334850846542
141.2952952952953,-17.618219633947877
141.42242242242244,-19.77106530155754
141.54954954954957,-19.823974508149842
141.6766766766767,-21.671950823712677
141.80380380380382,-40.204615259277716
141.9309309309309,-22.355331875389062
142.05805805805807,-31.147001132175383
142.1851851851852,-25.464353668875532
142.31231231231232,-21.536616037274232
142.43943943943947,-24.594388124877995
142.56656656656656,-17.349299577832745
142.69369369369372,-19.288375709111968
142.8208208208208,-22.38819830239568
142.94794794794794,-24.2836458068045
143.0750750750751,-22.747000615234608
143.20220220220222,-22.44786657386229
143.32932932932937,-21.849896586892523
143.45645645645646,-18.663571700923086
143.5835835835836,-23.061716386177334
143.7107107107107,-22.987631902352042
143.83783783783784,-21.25153612170773
143.96496496496496,-17.66205752930268
144.09209209209212,-38.839600941020564
144.21921921921924,-46.64741778661195
144.34634634634637,-23.920251033148013
144.47347347347346,-19.158363418147367
144.6006006006006,-22.03837710355719
144.72772772772774,-21.53004470735098
144.85485485485486,-16.161867034105807
144.98198198198202,-28.380665844794144
145.10910910910914,-19.436854394537
145.23623623623624,-28.643582462130553
145.36336336336336,-21.939394180667165
145.4904904904905,-33.117374514195006
145.6176176176176,-21.45183469852477
145.74474474474476,-22.890665114469478
145.8718718718719,-24.11545639299456
145.998998998999,-25.079423469870488
146.12612612612614,-18.508630324215332
146.25325325325323,-17.230259340124082
146.3803803803804,-19.893362183270405
146.5075075075075,-16.570293225552295
146.63463463463466,-19.977036215306207
146.7617617617618,-18.90847262359997
146.88888888888889,-18.93622828964206
147.01601601601604,-19.8886826646898
147.14314314314313,-19.806569594743003
147.27027027027026,-20.051370226138676
147.3973973973974,-27.670019334708734
147.52452452452454,-18.808035035572377
147.6516516516517,-17.066714262041206
147.7787787787788,-20.789246600878926
147.90590590590588,-21.91012339081732
148.03303303303304,-20.725243900374526
148.16016016016016,-17.64440061978303
148.2872872872873,-30.735075758779878
148.41441441441444,-19.492638323146483
148.54154154154153,-25.083409760699958
148.6686686686687,-19.768542534873752
148.79579579579578,-22.71886659187548
148.9229229229229,-25.708837222534502
149.05005005005006,-26.450480946611982
149.17717717717719,-19.43095787196151
149.30430430430434,-20.68597901834596
149.43143143143143,-23.823595338008733
149.55855855855856,-29.236016743332705
149.68568568568568,-26.614768927891458
149.8128128128128,-17.42843132257242
149.93993993993996,-20.19164798539059
150.0670670670671,-18.2738247496317
150.1941941941942,-32.56371986344744
150.32132132132134,-19.125653841657883
150.44844844844843,-15.775671035937584
150.57557557557558,-21.48621443202792
150.7027027027027,-20.77832366189002
150.82982982982983,-19.804011601749462
150.956956956957,-25.934539952184426
151.08408408408408,-28.44431483066804
151.21121121121124,-18.139875717716496
151.33833833833833,-20.350140197410283
151.46546546546546,-21.535804445766065
151.5925925925926,-19.943060546218188
151.71971971971973,-21.800809558692503
151.84684684684686,-21.52658385996089
151.97397397397398,-40.804077141039066
152.1011011011011,-23.891253770972515
152.22822822822823,-21.492694095701637
152.35535535535536,-18.331324817122965
152.48248248248248,-26.110074096120286
152.60960960960963,-20.436054041669315
152.73673673673676,-26.691557395241578
152.86386386386388,-31.46995547374655
152.990990990991,-18.46357921200102
153.1181181181181,-25.502680482130412
153.24524524524526,-34.382536191176705
153.37237237237238,-19.355175747249813
153.49949949949954,-25.82111975742198
153.62662662662666,-25.616811426142725
153.75375375375376,-17.79266712212767
153.88088088088088,-22.314509714698115
154.008008008008,-20.93478782079444
154.13513513513513,-22.599730622183625
154.26226226226228,-22.90139958266242
154.3893893893894,-23.049351718986088
154.51651651651653,-21.01624340928323
154.64364364364366,-22.461153954085326
154.77077077077075,-19.640203570366555
154.8978978978979,-25.747867367823325
155.02502502502503,-28.219757167691704
155.15215215215218,-20.072869492197235
155.2792792792793,-24.70800347233662
155.4064064064064,-19.609556302536543
155.53353353353356,-22.37538545597242
155.66066066066065,-28.973001442555557
155.78778778778778,-19.081087290715068
155.91491491491493,-21.323430242028625
156.04204204204206,-27.295867489212053
156.1691691691692,-27.709704498436913
156.2962962962963,-18.741498714297865
156.4234234234234,-18.8872406661921
156.55055055055055,-19.73671550232464
156.67767767767768,-15.704426436800514
156.80480480480483,-26.44920241343694
156.93193193193196,-34.40929432927162
157.05905905905905,-29.421502635779575
157.1861861861862,-16.989092452543165
157.3133133133133,-17.522983335578083
157.44044044044043,-18.871852276009943
157.56756756756758,-20.95927984557551
157.6946946946947,-16.023452112908366
157.82182182182186,-22.064686387664928
157.94894894894895,-27.87181405090475
158.07607607607608,-21.817770598371148
158.2032032032032,-32.171773831106506
158.33033033033033,-18.429551837477376
158.45745745745748,-23.26341341122624
158.5845845845846,-18.533626579416044
158.71171171171173,-22.11490627540046
158.83883883883885,-20.639666663736882
158.96596596596595,-17.95211582986052
159.0930930930931,-28.720056617730595
159.22022022022023,-17.151016475098988
159.34734734734735,-23.490809823637363
159.4744744744745,-22.5428538506675
159.6016016016016,-16.725584130760105
159.72872872872873,-24.078927704459893
159.85585585585585,-16.261680627348323
159.98298298298297,-32.37317230736324
160.11011011011013,-18.03850164132545
160.23723723723725,-26.223148783063035
160.36436436436438,-24.13510425207506
160.4914914914915,-17.081777723403164
160.61861861861863,-20.46462712003306
160.74574574574575,-28.06381820827351
160.87287287287288,-18.800784028484877
161.0,-27.303959561719854
