Frequency[GHz],Transmittance
138.49849849849852,-18.215071686601956
138.62562562562562,-23.597106402373438
138.75275275275274,-23.814286987151405
138.8798798798799,-19.265486414534468
139.00700700700702,-22.455475998921752
139.13413413413417,-17.600614225426636
139.26126126126127,-17.184762822249713
139.38838838838836,-21.24163432809745
139.51551551551552,-22.1281461531883
139.64264264264264,-17.947646013746347
139.7697697697698,-36.885841254880766
139.89689689689692,-33.98230601229669
140.02402402402402,-22.31743138406155
140.15115115115117,-18.529201536804884
140.27827827827826,-27.515764433056535
140.40540540540542,-22.363561150796933
140.53253253253254,-18.76909285458447
140.65965965965967,-26.361500176765507
140.78678678678682,-23.427555674704138
140.91391391391392,-22.09722581427561
141.04104104104107,-25.399371567654004
141.16816816816817,-23.22108256229032
141.2952952952953,-22.512582696484156
141.42242242242244,-22.651930679549924
141.54954954954957,-16.479890820121852
141.6766766766767,-25.15465856807603
141.80380380380382,-21.565576960869194
141.9309309309309,-23.350428740857243
142.05805805805807,-28.811822572969362
142.1851851851852,-17.987075177762694
142.31231231231232,-20.362553442815063
142.43943943943947,-28.39713424214989
142.56656656656656,-18.503928371910177
142.69369369369372,-32.56298194336238
142.8208208208208,-36.887116254417776
142.94794794794794,-19.246834950986567
143.0750750750751,-18.612749053940078
143.20220220220222,-28.442115154217433
143.32932932932937,-25.605925850122247
143.45645645645646,-27.482318656363056
143.5835835835836,-20.823694998686612
143.7107107107107,-19.274791360446383
143.83783783783784,-30.19946168602904
143.96496496496496,-20.303177000673127
144.09209209209212,-21.610015594205517
144.21921921921924,-26.93069262301277
144.34634634634637,-20.98393804514743
144.47347347347346,-26.162660817422477
144.6006006006006,-30.047359658437493
144.72772772772774,-26.63107120202173
144.85485485485486,-19.699003296760978
144.98198198198202,-20.417367596491424
145.10910910910914,-22.927217084543514
145.23623623623624,-15.975774889788635
145.36336336336336,-40.73133859613728
145.4904904904905,-17.884700060848257
145.6176176176176,-23.89580119760288
145.74474474474476,-19.056806104314504
145.8718718718719,-29.569314969869414
145.998998998999,-43.364946413875444
146.12612612612614,-25.153397735577773
146.25325325325323,-23.517705526426308
146.3803803803804,-18.221217093891923
146.5075075075075,-21.834413439194726
146.63463463463466,-18.004622731820653
146.7617617617618,-22.574948166520656
146.88888888888889,-40.73593906066346
147.01601601601604,-19.149831975093562
147.14314314314313,-17.92650479008016
147.27027027027026,-19.665664388550237
147.3973973973974,-20.817517422368557
147.52452452452454,-17.240051339531387
147.6516516516517,-20.247250160130466
147.7787787787788,-21.17095059292864
147.90590590590588,-17.247650333462857
148.03303303303304,-19.500120513576874
148.16016016016016,-19.96054168341984
148.2872872872873,-28.59310483541983
148.41441441441444,-20.361310818568654
148.54154154154153,-21.75947919028761
148.6686686686687,-18.005659073346884
148.79579579579578,-36.014893803087794
148.9229229229229,-19.152080708325922
149.05005005005006,-18.952638921515387
149.17717717717719,-19.362718989858347
149.30430430430434,-23.582907420695026
149.43143143143143,-25.351368074779053
149.55855855855856,-18.505713154845576
149.68568568568568,-31.339612399733543
149.8128128128128,-17.528294019570435
149.93993993993996,-22.23331779274549
150.0670670670671,-16.95110854446987
150.1941941941942,-22.3533865967069
150.32132132132134,-19.99857038027877
150.44844844844843,-16.898378026554482
150.57557557557558,-22.05197709754829
150.7027027027027,-21.413837128572204
150.82982982982983,-17.13476295606635
150.956956956957,-16.42358183673307
151.08408408408408,-18.39115487043773
151.21121121121124,-28.221102989225496
151.33833833833833,-20.562542362837682
151.46546546546546,-25.019612164605153
151.5925925925926,-20.273774686722103
151.71971971971973,-28.134099700724594
151.84684684684686,-17.705943683741687
151.97397397397398,-21.824025476419745
152.1011011011011,-34.887564911759334
152.22822822822823,-19.577238831455126
152.35535535535536,-21.70063015771745
152.48248248248248,-28.03712325253041
152.60960960960963,-19.62028940862363
152.73673673673676,-27.786360798082278
152.86386386386388,-19.53915326784942
152.990990990991,-19.862578354117055
153.1181181181181,-19.970853881903203
153.24524524524526,-26.073233060232077
153.37237237237238,-19.599429557983537
153.49949949949954,-19.86530740834192
153.62662662662666,-33.136368822813466
153.75375375375376,-24.725795791291333
153.88088088088088,-22.819060542985948
154.008008008008,-22.480474267090543
154.13513513513513,-23.102132029914987
154.26226226226228,-27.186255484809216
154.3893893893894,-24.449221586278306
154.51651651651653,-20.537626529382592
154.64364364364366,-18.14499226016689
154.77077077077075,-25.922526636469705
154.8978978978979,-16.8679156777972
155.02502502502503,-21.101548777472495
155.15215215215218,-26.218136615865347
155.2792792792793,-19.73484590207891
155.4064064064064,-32.60475499299843
155.53353353353356,-25.62079527163168
155.66066066066065,-20.81498007884793
155.78778778778778,-24.21876236340811
155.91491491491493,-25.883194840888297
156.04204204204206,-19.52100936849867
156.1691691691692,-23.92846792517348
156.2962962962963,-18.103489843858167
156.4234234234234,-22.730541142749736
156.55055055055055,-27.55345356325514
156.67767767767768,-22.746090765897364
156.80480480480483,-25.512933590674113
156.93193193193196,-16.688345053400262
157.05905905905905,-31.170511725896105
157.1861861861862,-18.64475378882332
157.3133133133133,-22.86958959719138
157.44044044044043,-20.186938843136364
157.56756756756758,-23.847693328872182
157.6946946946947,-16.507277195993677
157.82182182182186,-22.337624682519177
157.94894894894895,-22.269884539107036
158.07607607607608,-27.22618691886488
158.2032032032032,-23.09200053008045
158.33033033033033,-16.209598428610256
158.45745745745748,-27.650178902585804
158.5845845845846,-30.933164870793917
158.71171171171173,-20.485269191878693
158.83883883883885,-19.58015756190354
158.96596596596595,-22.880977705651095
159.0930930930931,-32.719927244657974
159.22022022022023,-28.217998314780765
159.34734734734735,-21.661269554684903
159.4744744744745,-23.53245268015348
159.6016016016016,-24.289789264228908
159.72872872872873,-22.24435646351358
159.85585585585585,-19.787622532635833
159.98298298298297,-24.53166239714796
160.11011011011013,-25.81334032137412
160.23723723723725,-19.93543581296812
160.36436436436438,-24.885057722323612
160.4914914914915,-25.035963400299632
160.61861861861863,-18.75507720981814
160.74574574574575,-25.288308568146252
160.87287287287288,-18.427308143832512
161.0,-29.40466875076046
