Frequency[GHz],Transmittance_p,Transmittance_s
99.47047047047046,-2.6693500227760674,-4.228557194607732
99.5975975975976,-2.74209701727429,-4.161315766159584
99.72472472472474,-2.8137487713517477,-4.0919782679024825
99.85185185185186,-2.884258187425645,-4.020560447977692
99.97897897897899,-2.9535817315550936,-3.9470804715099224
100.10610610610611,-3.021679214751786,-3.871559181269364
100.23323323323324,-3.088513582700979,-3.7940203803711254
100.36036036036036,-3.15405071426142,-3.7144911384393215
100.4874874874875,-3.218259228968256,-3.633002122662047
100.61461461461462,-3.2811103036419893,-3.5495879551347524
100.74174174174173,-3.3425774981053245,-3.4642875978271626
100.86886886886887,-3.402636589926873,-3.3771447664032346
100.99599599599601,-3.4612654180424807,-3.288208373966777
101.12312312312314,-3.5184437350520366,-3.197533005582511
101.25025025025025,-3.574153067946948,-3.1051794241237447
101.37737737737739,-3.628376586991439,-3.011215107606984
101.50450450450451,-3.6810989824580194,-2.915714817672383
101.63163163163163,-3.732306348901126,-2.8187611982418614
101.75875875875876,-3.7819860766430273,-2.720445402611138
101.8858858858859,-3.8301267501415786,-2.620867746288039
102.01301301301302,-3.8767180529088203,-2.520138381755289
102.14014014014015,-3.921750678652269,-2.418377989992063
102.26726726726729,-3.9652162483165956,-2.315718482012445
102.3943943943944,-4.0071072327113555,-2.212303701859434
102.52152152152152,-4.047416880420064,-2.1082901204164455
102.64864864864866,-4.086139150696912,-2.003847507067316
102.77577577577578,-4.123268651069497,-1.8991595636592713
102.90290290290291,-4.158800579378508,-1.794424502431782
103.03003003003003,-4.192730669998525,-1.6898555466168406
103.15715715715716,-4.225055143997317,-1.585681329369204
103.2842842842843,-4.255770663004659,-1.4821461636577091
103.41141141141141,-4.2848742865748655,-1.379510152885707
103.53853853853855,-4.312363432840817,-1.2780491094963178
103.66566566566567,-4.338235842269919,-1.1780542468844926
103.7927927927928,-4.3624895443456175,-1.0798316088518711
103.91991991991993,-4.385122827010224,-0.9837012009074421
104.04704704704704,-4.406134208717072,-0.8899957892635356
104.17417417417418,-4.425522412951795,-0.799059336736122
104.30130130130131,-4.443286345093755,-0.7112450502439094
104.42842842842843,-4.459425071499801,-0.6269130224640752
104.55555555555556,-4.473937800703153,-0.5464274606071504
104.68268268268268,-4.48682386663042,-0.470153508232349
104.80980980980982,-4.49808271374991,-0.39845368136734777
104.93693693693695,-4.507713884073862,-0.3316839575240207
105.06406406406407,-4.515717005946834,-0.27018957485847755
105.1911911911912,-4.5220917845614235,-0.21430061779964643
105.31831831831832,-4.526837994151553,-0.16432748381637527
105.44544544544546,-4.529955471822208,-0.12055634228772762
105.57257257257258,-4.531444112983083,-0.08324470927982938
105.69969969969969,-4.531303868362018,-0.05261727005807247
105.82682682682683,-4.529534742582446,-0.0288620832090284
105.95395395395396,-4.526136794297297,-0.012127295488411172
106.0810810810811,-4.521110137880128,-0.0025184846022140266
106.20820820820822,-4.514454946682341,-9.672828842794198e-05
106.33533533533533,-4.506171457873797,-0.004877473119486811
106.46246246246247,-4.4962599788922955,-0.016830246780336514
106.5895895895896,-4.484720895535997,-0.03587922503762581
106.71671671671673,-4.471554681741338,-0.061904631332690335
106.84384384384384,-4.456761911097792,-0.09474491510859205
106.97097097097098,-4.440343270159758,-0.13419962667833432
107.0980980980981,-4.422299573625055,-0.1800328833683717
107.22522522522523,-4.402631781458944,-0.23197730504144584
107.35235235235237,-4.381341018052267,-0.2897382875416895
107.47947947947948,-4.358428593512455,-0.35299848013989044
107.60660660660662,-4.333896027196314,-0.4214223371728179
107.73373373373374,-4.307745073604473,-0.4946606238133494
107.86086086086087,-4.279977750768191,-0.5723547700346059
107.98798798798799,-4.250596371270857,-0.6541409839507282
108.11511511511512,-4.2196035760582395,-0.7396540544405973
108.24224224224226,-4.187002371203671,-0.8285307920155288
108.36936936936938,-4.152796167807013,-0.9204130752007704
108.49649649649649,-4.1169888252188835,-1.0149504864375969
108.62362362362363,-4.079584697794884,-1.1118025361060662
108.75075075075075,-4.040588685397802,-1.2106404853995105
108.87787787787789,-4.000006287879102,-1.311148788344069
109.00500500500502,-3.9578436637847014,-1.4130261803172341
109.13213213213213,-3.9141076935430203,-1.5159864451774827
109.25925925925927,-3.868806047406679,-1.6197588958450808
109.38638638638639,-3.8219472584316794,-1.7240886042004138
109.51351351351353,-3.77354080078951,-1.8287364158191177
109.64064064064064,-3.7235971737188622,-1.9334787836680531
109.76776776776777,-3.672127991432675,-2.038107452734927
109.8948948948949,-3.619146079304097,-2.1424290249137665
110.02202202202203,-3.564665576660098,-2.2462644305338455
110.14914914914917,-3.5087020465140126,-2.3494483298706874
110.27627627627628,-3.4512725925669785,-2.4518284649508177
110.4034034034034,-3.392395983802742,-2.553264979051101
110.53053053053054,-3.332092786989489,-2.6536297185686313
110.65765765765767,-3.2703855073853565,-2.752805529438069
110.78478478478479,-3.207298737918923,-2.8506855580267088
110.91191191191191,-3.1428593170835786,-2.947172564443152
111.03903903903904,-3.0770964957392537,-3.0421782544599436
111.16616616616618,-3.0100421129602664,-3.13562263475015
111.2932932932933,-2.941730780997094,-3.2274333948660345
111.42042042042043,-2.872200079334126,-3.317545318318736
111.54754754754755,-2.8014907577212282,-3.4058997242301166
111.67467467467468,-2.729646947931577,-3.49244394030535
111.80180180180182,-2.656716383850129,-3.5771308072888353
111.92892892892893,-2.5827506293229057,-3.6599182146047187
112.05605605605606,-2.5078053129941753,-3.7407686665232642
112.18318318318319,-2.4319403691248223,-3.8196488779223525
112.31031031031031,-2.3552202831167346,-3.89652939851375
112.43743743743745,-2.277714340164005,-3.9713842642648647
112.56456456456456,-2.1994968751090602,-4.044190674655949
112.6916916916917,-2.1206475211998943,-4.114928694362455
112.81881881881883,-2.0412514550226124,-4.183580977933541
112.94594594594595,-1.9613996344218085,-4.2501325160433705
113.07307307307308,-1.8811890257231434,-4.31457040191724
113.2002002002002,-1.8007228160397837,-4.376883616574347
113.32732732732734,-1.7201106058853166,-4.437062831579582
113.45445445445446,-1.6394685767381099,-4.495100228053814
113.58158158158157,-1.5589196276169313,-4.550989330756055
113.70870870870871,-1.4785934741531992,-4.604724856115501
113.83583583583584,-1.398626703096892,-4.6563025731590635
113.96296296296298,-1.3191627746982162,-4.705719176346867
114.0900900900901,-1.2403519649916348,-4.7529721693938685
114.21721721721721,-1.1623512397048552,-4.798059759220924
114.34434434434435,-1.085324051360783,-4.840980759239986
114.47147147147147,-1.0094400511733699,-4.881734501238572
114.59859859859861,-0.9348747076004316,-4.920320755185345
114.72572572572572,-0.8618088239526324,-4.956739656332744
114.85285285285286,-0.7904279483050808,-4.99099163904378
114.97997997997999,-0.7209216701566343,-5.0230773768186125
115.10710710710711,-0.6534827998582069,-5.052997728041727
115.23423423423425,-0.5883064288066316,-5.080753687013192
115.36136136136136,-0.5255888707738718,-5.106346339867946
115.4884884884885,-0.46552648750130465,-5.129776825024123
115.61561561561562,-0.4083144047946962,-5.151046297837184
115.74274274274275,-0.35414512874454207,-5.170155899169409
115.86986986986987,-0.30320707527955526,-5.18710672761585
115.996996996997,-0.2556830299206952,-5.201899815156743
116.12412412412414,-0.21174855819709731,-5.214536106034703
116.25125125125126,-0.17157039055356788,-5.225016438680758
116.37837837837839,-0.13530480854426175,-5.233341530538763
116.50550550550551,-0.10309606149190978,-5.239511965661411
116.63263263263264,-0.07507484442301388,-5.243528184974041
116.75975975975977,-0.0513568688155259,-5.245390479124865
116.8868868868869,-0.03204155739743484,-5.245098983861533
117.01401401401401,-0.017210892837600522,-5.242653677895406
117.14114114114115,-0.0069284476539948755,-5.238054383235493
117.26826826826827,-0.0012386190703754356,-5.231300767994956
117.39539539539541,-0.00016608798342546,-5.222392351693642
117.52252252252254,-0.003715515821833817,-5.211328513101188
117.64964964964965,-0.011871487102249927,-5.198108500686339
117.77677677677679,-0.02459869916765109,-5.182731445759995
117.90390390390391,-0.041842394209127824,-5.165196378421861
118.03103103103105,-0.06352902250305667,-5.145502246443759
118.15815815815816,-0.08956712010897165,-5.123647937246968
118.28528528528528,-0.11984837930448038,-5.099632303156152
118.41241241241242,-0.154248885970244,-5.07345419013933
118.53953953953955,-0.19263049511298094,-5.0451124702713726
118.66666666666669,-0.2348423137971561,-5.014606078188234
118.7937937937938,-0.280722259953899,-4.9819340518313
118.92092092092092,-0.3300986657992667,-4.9470955778142125
119.04804804804806,-0.3827918958222828,-4.910090041781189
119.17517517517518,-0.4386159513584878,-4.870917084163507
119.30230230230231,-0.49738003648313656,-4.829576661781958
119.42942942942943,-0.5588900631609437,-4.786069115786451
119.55655655655656,-0.6229500771002354,-4.7403952464698955
119.6836836836837,-0.6893635894071969,-4.692556395542999
119.8108108108108,-0.7579348027705796,-4.642554536508159
119.93793793793795,-0.8284697243995729,-4.5903923738258525
120.06506506506507,-0.9007771611836518,-4.5360734516244445
120.1921921921922,-0.9746695954703872,-4.479602272765036
120.31931931931933,-1.0499639424127358,-4.420984429135596
120.44644644644644,-1.126482191998278,-4.3602267441137394
120.57357357357358,-1.2040519406324128,-4.297337428203748
120.70070070070071,-1.2825068185180908,-4.232326248920698
120.82782782782783,-1.3616868200819146,-4.165204716061081
120.95495495495496,-1.4414385453701737,-4.095986283564621
121.08208208208208,-1.521615360724287,-4.0246865692335
121.20920920920922,-1.6020774871776542,-3.951323593631127
121.33633633633634,-1.6826920249442203,-3.8759180395311055
121.46346346346347,-1.7633329221290026,-3.798493533322116
121.5905905905906,-1.843880895423341,-3.719076949796311
121.71771771771772,-1.9242233100850465,-3.6376987417476685
121.84484484484486,-2.004254025977849,-3.554393295780269
121.97197197197198,-2.0838732158786994,-3.469199315666589
122.0990990990991,-2.162987161679502,-3.3821602344923924
122.22622622622623,-2.241508033527246,-3.2933246566715018
122.35335335335336,-2.3193536563771295,-3.2027468306944327
122.4804804804805,-2.3964472678875923,-3.1104871531825724
122.60760760760762,-2.472717271071469,-3.0166127044316933
122.73473473473474,-2.548096984638717,-2.921197815136769
122.86186186186187,-2.6225243935247953,-2.824324663368905
122.988988988989,-2.695941901699333,-2.7260839001091552
123.11611611611613,-2.7682960889882287,-2.6265753007104093
123.24324324324324,-2.839537473320722,-2.525908438535778
123.37037037037038,-2.9096202795284025,-2.424203375690017
123.4974974974975,-2.9785022155735623,-2.3215913641987744
123.62462462462463,-3.0461442568671258,-2.218215549184631
123.75175175175177,-3.1125104391491747,-2.1142316635272906
123.87887887887888,-3.1775676602454412,-2.0098087011785166
124.00600600600602,-3.2412854908771207,-1.905129553738985
124.13313313313314,-3.3036359945882787,-1.800391592124631
124.26026026026027,-3.364593556760166,-1.6958071721995043
124.38738738738739,-3.424134722605359,-1.591604040207958
124.51451451451452,-3.482238043971433,-1.4880256108073389
124.64164164164166,-3.538883934735435,-1.3853310876243916
124.76876876876878,-3.5940545345313617,-1.2837953937218112
124.89589589589589,-3.647733580524904,-1.1837088773860647
125.02302302302303,-3.699906286928804,-1.0853767575076467
125.15015015015015,-3.7505592319385657,-0.9891182728152417
125.27727727727729,-3.7996802517607247,-0.895265500680153
125.40440440440442,-3.8472583414022052,-0.8041618144543027
125.53153153153153,-3.893283561890746,-0.7161599536609997
125.65865865865867,-3.937746953599879,-0.6316196890817606
125.78578578578579,-3.980640455358962,-0.5509050750386881
125.91291291291293,-4.021956829037186,-0.474381293988724
126.04004004004004,-4.061689589300718,-0.40241111376107475
126.16716716716716,-4.099832938253575,-0.33535099499852683
126.2942942942943,-4.136381704685194,-0.2735469049665161
126.42142142142143,-4.171331287660234,-0.21732991297493548
126.54854854854857,-4.204677604199766,-0.16701166107884102
126.67567567567568,-4.236417040816004,-0.12287982017370398
126.8028028028028,-4.2665464086765805,-0.08519365467372314
126.92992992992994,-4.29506290218736,-0.05417982729571881
127.05705705705707,-4.321964060796269,-0.030028577883293002
127.18418418418419,-4.347247733833557,-0.012890405850040554
127.31131131131131,-4.370912048216231,-0.0028733743191048477
127.43843843843844,-4.3929553788573195,-4.1135574618570606e-05
127.56556556556558,-4.413376321631938,-0.004411752809640946
127.6926926926927,-4.432173668764393,-0.015957363712469516
127.81981981981983,-4.4493463865112135,-0.03460469900248982
127.94694694694695,-4.464893595026375,-0.06023643572645315
128.07407407407408,-4.478814550305125,-0.09269333316304568
128.2012012012012,-4.49110862811324,-0.13177707062936006
128.32832832832833,-4.501775309818273,-0.1772536830743844
128.45545545545548,-4.510814170049079,-0.22885747332456607
128.58258258258257,-4.518224866118967,-0.286295269875944
128.7097097097097,-4.524007129157094,-0.3492508962677513
128.83683683683685,-4.528160756901466,-0.4173897218344264
128.96396396396398,-4.530685608115556,-0.49036317308716293
129.0910910910911,-4.531581598599109,-0.5678130988893481
129.21821821821823,-4.530848698771984,-0.6493758995764626
129.34534534534535,-4.528486932818367,-0.7346863488399367
129.47247247247248,-4.524496379386739,-0.8233810562603898
129.5995995995996,-4.518877173849337,-0.9151015367525013
129.72672672672672,-4.5116295121330525,-1.0094968700275642
129.85385385385385,-4.5027536561419925,-1.106225947906231
129.980980980981,-4.492249940800359,-1.20495931959052
130.10810810810813,-4.480118782752765,-1.3053806547107505
130.23523523523525,-4.466360690767609,-1.4071878511648421
130.36236236236238,-4.450976277898298,-1.5100938196464808
130.4894894894895,-4.433966275465736,-1.613826979597115
130.61661661661662,-4.415331548935052,-1.718131502428827
130.74374374374375,-4.39507311576892,-1.8227673375887083
130.87087087087087,-4.3731921653497725,-1.9275100556910254
130.997997997998,-4.349690081073271,-2.032150540828004
131.12512512512512,-4.324568464725948,-2.136494561542803
131.25225225225228,-4.297829163270716,-2.240362247022922
131.3793793793794,-4.269474298175227,-2.3435874920279924
131.5065065065065,-4.239506297429564,-2.4460173110330357
131.63363363363365,-4.207927930411683,-2.547511159150051
131.76076076076077,-4.174742345771508,-2.647940234652539
131.8878878878879,-4.13995311251682,-2.7471867754171884
132.01501501501502,-4.103564264497565,-2.845143359332221
132.14214214214215,-4.065580348497696,-2.9417122167170633
132.26926926926927,-4.026006476157783,-3.036804561044395
132.3963963963964,-3.9848483799644177,-3.1303399427446226
132.52352352352355,-3.942112473556205,-3.2222456295881843
132.65065065065065,-3.897805916609352,-3.3124560160588343
132.77777777777777,-3.85193668457876,-3.4009120632372447
132.90490490490492,-3.80451364358261,-3.4875607699787685
133.03203203203205,-3.755546630730486,-3.57235467557929
133.15915915915917,-3.7050465402048474,-3.655251393653069
133.2862862862863,-3.6530254154147896,-3.7362131765819493
133.41341341341342,-3.5994965475479557,-3.815206509618943
133.54054054054055,-3.5444745808503697,-3.892201733525117
133.66766766766767,-3.487975624965772,-3.967172694477263
133.7947947947948,-3.4300173746626186,-4.040096419890053
133.92192192192192,-3.3706192372703687,-4.110952818744794
134.04904904904905,-3.3098024681328293,-4.179724404995487
134.1761761761762,-3.2475903143673768,-4.24639604262855
134.3033033033033,-3.1840081671904357,-4.310954710975869
134.43043043043045,-3.119083723032754,-4.373389288920996
134.55755755755757,-3.052847153620088,-4.433690356686878
134.6846846846847,-2.9853312851330553,-4.491850013952225
134.81181181181182,-2.916571786485732,-4.54786171310531
134.93893893893895,-2.846607366668671,-4.601720106509821
135.06606606606607,-2.775479980991285,-4.6534209067247945
135.1931931931932,-2.703235045925112,-4.7029607586865225
135.32032032032032,-2.6299216620919594,-4.750337122927905
135.44744744744744,-2.5555928447565988,-4.795548168973945
135.57457457457457,-2.4803057609702868,-4.83859267811528
135.70170170170172,-2.4041219722638423,-4.879469954821316
135.82882882882885,-2.3271076815098555,-4.918179746111605
135.95595595595594,-2.2493339822538116,-4.954722168258399
136.0830830830831,-2.1708771084584817,-4.989097640244763
136.21021021021022,-2.0918186822083755,-5.021306823451105
136.33733733733735,-2.0122459564853354,-5.051350567088345
136.46446446446447,-1.9322520496506903,-5.079229858939116
136.5915915915916,-1.8519361677575423,-5.10494578100837
136.71871871871872,-1.7714038102751641,-5.128499469722629
136.84584584584584,-1.6907669542386208,-5.149892080352451
136.972972972973,-1.6101442112562858,-5.169124755366106
137.1001001001001,-1.5296609512239547,-5.186198596453427
137.22722722722722,-1.4494493860267772,-5.201114639988774
137.35435435435437,-1.3696486059788624,-5.213873835729277
137.4814814814815,-1.2904045612806585,-5.224477028571425
137.60860860860862,-1.2118699803949293,-5.23292494321391
137.73573573573572,-1.134204216989045,-5.239218171598652
137.86286286286287,-1.0575730169990019,-5.2433571630249745
137.98998998999,-0.9821481974831903,-5.245342216854205
138.11711711711715,-0.9081072292900598,-5.245173477743523
138.24424424424427,-0.8356327162088693,-5.2428509333690805
138.37137137137137,-0.76491176424394,-5.2383744146193445
138.49849849849852,-0.696135235985706,-5.231743598260188
138.62562562562562,-0.629496886772674,-5.222958012094216
138.75275275275274,-0.5651923814571421,-5.212017042657456
138.8798798798799,-0.5034181931071234,-5.198919945518041
139.00700700700702,-0.4443703878655696,-5.1836658582629465
139.13413413413417,-0.388243303407727,-5.166253816281515
139.26126126126127,-0.3352281319079576,-5.146682771477402
139.38838838838836,-0.28551142205310365,-5.1249516140648765
139.51551551551552,-0.2392735182936272,-5.101059197630654
139.64264264264264,-0.1966869590542829,-5.075004367669093
139.7697697697698,-0.15791485886878776,-5.046785993826493
139.89689689689692,-0.12310930217748663,-5.016403006120238
140.02402402402402,-0.09240977865649617,-4.983854435429961
140.15115115115117,-0.06594169126458846,-4.949139458591325
140.27827827827826,-0.04381496855985412,-4.912257448459376
140.40540540540542,-0.02612281214517169,-4.87320802934558
140.53253253253254,-0.012940608297547479,-4.831991138274473
140.65965965965967,-0.004325029919166368,-4.788607092547934
140.78678678678682,-0.00031335098433830916,-4.743056664152116
140.91391391391392,-0.0009229907703315566,-4.6953411615902265
141.04104104104107,-0.006151299535367688,-4.645462519776782
141.16816816816817,-0.01597559117480151,-4.59342339868323
141.2952952952953,-0.030353422010893354,-4.5392272914825575
141.42242242242244,-0.04922310853296571,-4.482878643001133
141.54954954954957,-0.07250447088198186,-4.424382979348126
141.6766766766767,-0.10009978342279013,-4.363747049658384
141.80380380380382,-0.13189490908896087,-4.300978980950292
141.9309309309309,-0.1677605904873676,-4.236088447167973
142.05805805805807,-0.20755386812303928,-4.169086853543095
142.1851851851852,-0.251119594595255,-4.099987537477762
142.31231231231232,-0.2982920132108187,-4.028805987210625
142.43943943943947,-0.3488963700878296,-3.955560079586352
142.56656656656656,-0.4027505303710854,-3.8802703382956687
142.69369369369372,-0.45966657149645845,-3.802960213990506
142.8208208208208,-0.5194523293564551,-3.7236563877015225
142.94794794794794,-0.5819128765557005,-3.6423890989839034
143.0750750750751,-0.6468519155232075,-3.5591925001955067
143.20220220220222,-0.7140730729090204,-3.474105038250053
143.32932932932937,-0.7833810852881818,-3.3871698650908844
143.45645645645646,-0.8545828696092335,-3.2984352779772106
143.5835835835836,-0.927488474960956,-3.2079551904629438
143.7107107107107,-1.0019119150279272,-3.115789634657265
143.83783783783784,-1.0776718830192922,-3.022005294976421
143.96496496496496,-1.1545923528690287,-2.926676073110048
144.09209209209212,-1.2325030721229635,-2.8298836833111043
144.21921921921924,-1.3112399531615913,-2.731718276363316
144.34634634634637,-1.3906453702903123,-2.632279089654404
144.47347347347346,-1.4705683707926787,-2.5316751196734937
144.6006006006006,-1.5508648083306267,-2.4300258119308933
144.72772772772774,-1.631397407129703,-2.3274617617510125
144.85485485485486,-1.7120357652495035,-2.224125417596029
144.98198198198202,-1.7926563049483402,-2.1201717765334465
145.10910910910914,-1.873142177746682,-2.015769059155692
145.23623623623624,-1.9533831313033247,-1.9110993487122232
145.36336336336336,-2.03327534467679,-1.806359176444531
145.4904904904905,-2.112721237969283,-1.7017600321730386
145.6176176176176,-2.191629261767515,-1.5975287761431278
145.74474474474476,-2.2699136712144803,-1.4939079251009724
145.8718718718719,-2.3474942889855734,-1.3911557826803693
145.998998998999,-2.4242962609065892,-1.289546381617347
146.12612612612614,-2.5002498074493706,-1.1893692032980068
146.25325325325323,-2.575289973875201,-1.0909286389471926
146.3803803803804,-2.6493563813704086,-0.9945431566846028
146.5075075075075,-2.7223929811324354,-0.9005441400362177
146.63463463463466,-2.7943478130180095,-0.8092743666256973
146.7617617617618,-2.8651727700577028,-0.7210861009981993
146.88888888888889,-2.9348233698684902,-0.6363387831122437
147.01601601601604,-3.003258533759551,-0.5553963041455807
147.14314314314313,-3.070440374119658,-0.47862387393408873
147.27027027027026,-3.136333990498698,-0.4063844994482908
147.3973973973974,-3.200907274643879,-0.3390351108425885
147.52452452452454,-3.2641307246249056,-0.2769223901580031
147.6516516516517,-3.325977268075428,-0.22037837684202183
147.7787787787788,-3.3864220944906203,-0.16971594274149943
147.90590590590588,-3.4454424964491293,-0.12522424582432484
148.03303303303304,-3.5030177195699745,-0.08716428518809968
148.16016016016016,-3.5591288209703658,-0.05576468855270464
148.2872872872873,-3.6137585359554643,-0.031217866209427965
148.41441441441444,-3.666891152645852,-0.013676661445100134
148.54154154154153,-3.7185123942301797,-0.003251616365202945
148.6686686686687,-3.768609308519805,-8.953960050725081e-06
148.79579579579578,-3.8171701644751934,-0.0039693529468964855
148.9229229229229,-3.8641843553733923,-0.015107562707374143
149.05005005005006,-3.909642308286872,-0.03335287332399668
149.17717717717719,-3.9535353995500144,-0.05859042240949429
149.30430430430434,-3.9958558758962335,-0.0906632883251482
149.43143143143143,-4.036596780958387,-0.12937529058570665
149.55855855855856,-4.075751886835775,-0.1744943945074085
149.68568568568568,-4.113315630442369,-0.22575659974826637
149.8128128128128,-4.149283054364327,-0.2828701820105307
149.93993993993996,-4.183649751966593,-0.3455201539178559
150.0670670670671,-4.216411816503085,-0.4133728144865877
150.1941941941942,-4.24756579399716,-0.4860802657709729
150.32132132132134,-4.277108639673401,-0.5632847889574091
150.44844844844843,-4.305037677734577,-0.6446229890322552
150.57557557557558,-4.331350564290939,-0.7297296357567419
150.7027027027027,-4.356045253261805,-0.8182411477563817
150.82982982982983,-4.379119965081971,-0.9097986849751544
150.956956956957,-4.400573158057726,-1.004050831691894
151.08408408408408,-4.420403502228918,-1.1006558671569857
151.21121121121124,-4.438609855605317,-1.19928363332635
151.33833833833833,-4.455191242656191,-1.2996170190248535
151.46546546546546,-4.470146834943272,-1.4013530872098432
151.5925925925926,-4.483475933797182,-1.5042038770115937
151.71971971971973,-4.495177954947907,-1.6078969151732423
151.84684684684686,-4.505252415029268,-1.712175472713978
151.97397397397398,-4.513698919887087,-1.8167986024341085
152.1011011011011,-4.520517154629854,-1.9215409915876969
152.22822822822823,-4.525706875369596,-2.026192661970738
152.35535535535536,-4.529267902609558,-2.130558547067489
152.48248248248248,-4.53120011624382,-2.2344579729850995
152.60960960960963,-4.531503452142427,-2.3377240668644736
152.73673673673676,-4.53017790030403,-2.440203113419187
152.86386386386388,-4.527223504566197,-2.5417538773271224
152.990990990991,-4.5226403638719495,-2.642246906450178
153.1181181181181,-4.516428635099146,-2.741563828332047
153.24524524524526,-4.508588537467709,-2.8395966501467513
153.37237237237238,-4.499120358547986,-2.9362470702490366
153.49949949949954,-4.488024461901902,-3.031425807711454
153.62662662662666,-4.47530129639715,-3.125051954708577
153.75375375375376,-4.460951407243408,-3.2170523553095838
153.88088088088088,-4.444975448808311,-3.3073610131513433
154.008008008008,-4.427374199280236,-3.3959185295552663
154.13513513513513,-4.408148577254143,-3.4826715729114306
154.26226226226228,-4.387299660326428,-3.5675723795531766
154.3893893893894,-4.364828705794755,-3.6505782858701346
154.51651651651653,-4.340737173568938,-3.7316512910375668
154.64364364364366,-4.315026751409789,-3.810757649458007
154.77077077077075,-4.287699382623575,-3.887867491804982
154.8978978978979,-4.25875729635132,-3.9629544734118642
155.02502502502503,-4.228203040603595,-4.035995448654743
155.15215215215218,-4.196039518203908,-4.106970169922558
155.2792792792793,-4.1622700258157925,-4.175861009746388
155.4064064064064,-4.126898296241802,-4.242652704662817
155.53353353353356,-4.089928544195386,-4.307332119409809
155.66066066066065,-4.051365515760108,-4.3698880300915475
155.78778778778778,-4.011214541763772,-4.430310924998634
155.91491491491493,-3.969481595308793,-4.488592821826213
156.04204204204206,-3.9261733537134043,-4.544727100095844
156.1691691691692,-3.881297265131151,-4.598708347652034
156.2962962962963,-3.834861620129459,-4.650532220170835
156.4234234234234,-3.7868756285195544,-4.700195312685705
156.55055055055055,-3.7373495017414413,-4.747695042201344
156.67767767767768,-3.686294541117494,-4.793029540531228
156.80480480480483,-3.6337232322960706,-4.836197556557115
156.93193193193196,-3.5796493462129892,-4.877198367168557
157.05905905905905,-3.524088046901641,-4.916031696198012
157.1861861861862,-3.4670560064824194,-4.9526976407215315
157.3133133133133,-3.408571527658138,-4.987196604146449
157.44044044044043,-3.3486546740323977,-5.019529235556254
157.56756756756758,-3.2873274085528745,-5.049696374828418
157.6946946946947,-3.2246137403588664,-5.077699003084142
157.82182182182186,-3.160539880281182,-5.1035381980692
157.94894894894895,-3.0951344052021352,-5.127215094102988
158.07607607607608,-3.028428431429809,-5.148730846268471
158.2032032032032,-2.9604557971759893,-5.1680865985490145
158.33033033033033,-2.8912532541440106,-5.185283455649663
158.45745745745748,-2.8208606681356367,-5.200322458269699
158.5845845845846,-2.7493212284650372,-5.213204561621547
158.71171171171173,-2.6766816658271884,-5.2239306170173805
158.83883883883885,-2.602992478101366,-5.232501356369942
158.96596596596595,-2.5283081633746174,-5.238917379478306
159.0930930930931,-2.452687459245803,-5.243179143992086
159.22022022022023,-2.376193587211404,-5.245286957970265
159.34734734734735,-2.2988945006406847,-5.245240974972145
159.4744744744745,-2.220863134514962,-5.243041191639312
159.6016016016016,-2.142177654735913,-5.238687447748319
159.72872872872873,-2.0629217043951935,-5.232179428734525
159.85585585585585,-1.9831846439481737,-5.2235166707082525
159.98298298298297,-1.9030617817445827,-5.212698568005391
160.11011011011013,-1.8226545908464535,-5.199724383335579
160.23723723723725,-1.7420709075100114,-5.184593260613134
160.36436436436438,-1.6614251061352605,-5.16730424057776
160.4914914914915,-1.5808382449022729,-5.147856279335711
160.61861861861863,-1.5004381757335832,-5.126248269975592
160.74574574574575,-1.4203596116660044,-5.102479067438841
160.87287287287288,-1.340744144200761,-5.076547516850784
161.0,-1.2617402027633415,-5.04845248554676
